fila_original,grupo,conjunto
6302,112,Entrenamiento
6303,1470,Entrenamiento
6304,2884,Entrenamiento
6305,2885,Entrenamiento
6306,2886,Validacion
6307,2887,Entrenamiento
6308,2888,Entrenamiento
6309,2270,Entrenamiento
6310,671,Entrenamiento
6311,2889,Entrenamiento
6312,2890,Validacion
6313,2891,Entrenamiento
6314,2892,Validacion
6315,2188,Entrenamiento
6316,2893,Prueba
6317,2894,Entrenamiento
6318,2895,Entrenamiento
6319,2896,Entrenamiento
6320,2897,Entrenamiento
6321,2898,Entrenamiento
6322,2899,Prueba
6323,2900,Entrenamiento
6324,2901,Entrenamiento
6325,2902,Validacion
6326,2903,Entrenamiento
6327,2904,Entrenamiento
6328,2905,Validacion
6329,2906,Entrenamiento
6330,2907,Entrenamiento
6331,2272,Prueba
6332,2908,Validacion
6333,2909,Entrenamiento
6334,2910,Validacion
6335,2911,Entrenamiento
6336,2159,Entrenamiento
6337,2309,Entrenamiento
6338,2912,Entrenamiento
6339,2913,Entrenamiento
6340,2803,Validacion
6341,2914,Entrenamiento
6342,2915,Entrenamiento
6343,2441,Prueba
6344,2916,Entrenamiento
6345,2367,Entrenamiento
6346,2601,Entrenamiento
6347,2917,Prueba
6348,2918,Entrenamiento
6349,1148,Entrenamiento
6350,2919,Entrenamiento
6351,2197,Validacion
6352,2920,Entrenamiento
6353,2921,Validacion
6354,449,Entrenamiento
6355,2922,Entrenamiento
6356,2923,Entrenamiento
6357,2924,Prueba
6358,2925,Validacion
6359,2926,Validacion
6360,2752,Entrenamiento
6361,2825,Entrenamiento
6362,2927,Validacion
6363,2928,Entrenamiento
6364,2929,Entrenamiento
6365,2930,Entrenamiento
6366,2309,Entrenamiento
6367,2931,Entrenamiento
6368,2466,Entrenamiento
6369,2160,Entrenamiento
6370,2932,Validacion
6371,2933,Entrenamiento
6372,2934,Entrenamiento
6373,2924,Prueba
6374,2935,Entrenamiento
6375,2936,Entrenamiento
6376,2937,Prueba
6377,2938,Entrenamiento
6378,2939,Entrenamiento
6379,2940,Prueba
6380,2941,Prueba
6381,2942,Prueba
6382,2943,Validacion
6383,2944,Validacion
6384,2945,Entrenamiento
6385,2946,Entrenamiento
6386,2837,Entrenamiento
6387,2387,Validacion
6388,2607,Validacion
6389,2947,Entrenamiento
6390,2948,Entrenamiento
6391,2949,Entrenamiento
6392,2077,Validacion
6393,2950,Entrenamiento
6394,2951,Prueba
6395,2952,Prueba
6396,2953,Entrenamiento
6397,2718,Prueba
6398,2954,Validacion
6399,812,Validacion
6400,2339,Validacion
6401,2955,Validacion
6402,2956,Entrenamiento
6403,2655,Entrenamiento
6404,2957,Validacion
6405,2958,Entrenamiento
6406,2959,Entrenamiento
6407,2538,Entrenamiento
6408,2242,Entrenamiento
6409,2960,Entrenamiento
6410,2961,Entrenamiento
6411,2962,Entrenamiento
6412,2963,Validacion
6413,2964,Entrenamiento
6414,2073,Entrenamiento
6415,2965,Entrenamiento
6416,2966,Entrenamiento
6417,2367,Entrenamiento
6418,2723,Entrenamiento
6419,2967,Entrenamiento
6420,2968,Entrenamiento
6421,2474,Entrenamiento
6422,2969,Entrenamiento
6423,2970,Entrenamiento
6424,2971,Entrenamiento
6425,2222,Validacion
6426,2687,Entrenamiento
6427,2972,Prueba
6428,2973,Entrenamiento
6429,2974,Entrenamiento
6430,2975,Entrenamiento
6431,2976,Entrenamiento
6432,2977,Entrenamiento
6433,2978,Entrenamiento
6434,2979,Entrenamiento
6435,2968,Entrenamiento
6436,2980,Entrenamiento
6437,2981,Entrenamiento
6438,2982,Entrenamiento
6439,2844,Entrenamiento
6440,2983,Entrenamiento
6441,2984,Entrenamiento
6442,2985,Entrenamiento
6443,2986,Validacion
6444,2987,Entrenamiento
6445,2988,Prueba
6446,2989,Entrenamiento
6447,2519,Entrenamiento
6448,2990,Entrenamiento
6449,2991,Entrenamiento
6450,2992,Entrenamiento
6451,2993,Entrenamiento
6452,2026,Entrenamiento
6453,2688,Entrenamiento
6454,2994,Entrenamiento
6455,2995,Prueba
6456,2996,Entrenamiento
6457,2997,Entrenamiento
6458,2759,Prueba
6459,2998,Validacion
6460,2605,Entrenamiento
6461,2999,Entrenamiento
6462,3000,Entrenamiento
6463,3001,Entrenamiento
6464,3002,Prueba
6465,3003,Entrenamiento
6466,210,Validacion
6467,2021,Entrenamiento
6468,2886,Validacion
6469,265,Entrenamiento
6470,3004,Entrenamiento
6471,3005,Entrenamiento
6472,3006,Entrenamiento
6473,2930,Entrenamiento
6474,3007,Entrenamiento
6475,3008,Prueba
6476,3009,Entrenamiento
6477,3010,Entrenamiento
6478,2332,Entrenamiento
6479,2708,Entrenamiento
6480,3011,Entrenamiento
6481,189,Entrenamiento
6482,3012,Entrenamiento
6483,3013,Entrenamiento
6484,3014,Entrenamiento
6485,2259,Prueba
6486,2663,Entrenamiento
6487,3015,Entrenamiento
6488,3016,Entrenamiento
6489,3017,Validacion
6490,2847,Entrenamiento
6491,2646,Prueba
6492,3018,Entrenamiento
6493,3019,Entrenamiento
6494,2673,Prueba
6495,3020,Entrenamiento
6496,3021,Entrenamiento
6497,3022,Entrenamiento
6498,2708,Entrenamiento
6499,2822,Entrenamiento
6500,905,Entrenamiento
6501,2563,Entrenamiento
6502,3023,Prueba
6503,3024,Entrenamiento
6504,3025,Entrenamiento
6505,3026,Prueba
6506,2551,Entrenamiento
6507,3027,Entrenamiento
6508,3028,Entrenamiento
6509,3029,Entrenamiento
6510,3030,Entrenamiento
6511,3031,Entrenamiento
6512,3032,Entrenamiento
6513,3033,Validacion
6514,3034,Entrenamiento
6515,3035,Entrenamiento
6516,3036,Entrenamiento
6517,3037,Entrenamiento
6518,3038,Entrenamiento
6519,3039,Validacion
6520,3040,Entrenamiento
6521,3041,Entrenamiento
6522,3042,Entrenamiento
6523,2506,Entrenamiento
6524,3043,Prueba
6525,3044,Validacion
6526,3045,Entrenamiento
6527,2448,Entrenamiento
6528,3046,Entrenamiento
6529,2774,Entrenamiento
6530,2876,Prueba
6531,3047,Entrenamiento
6532,2195,Prueba
6533,3048,Validacion
6534,2576,Entrenamiento
6535,3049,Validacion
6536,3050,Prueba
6537,1014,Entrenamiento
6538,3051,Entrenamiento
6539,3052,Entrenamiento
6540,3053,Entrenamiento
6541,2674,Entrenamiento
6542,2530,Entrenamiento
6543,2604,Entrenamiento
6544,3054,Entrenamiento
6545,3055,Entrenamiento
6546,2883,Entrenamiento
6547,1998,Entrenamiento
6548,3056,Entrenamiento
6549,396,Entrenamiento
6550,3057,Entrenamiento
6551,3058,Entrenamiento
6552,3059,Entrenamiento
6553,3060,Entrenamiento
6554,108,Entrenamiento
6555,812,Validacion
6556,3061,Entrenamiento
6557,3062,Entrenamiento
6558,3063,Entrenamiento
6559,3064,Prueba
6560,3065,Prueba
6561,3066,Prueba
6562,2546,Entrenamiento
6563,3067,Entrenamiento
6564,2680,Prueba
6565,2243,Entrenamiento
6566,3068,Entrenamiento
6567,3069,Entrenamiento
6568,3070,Validacion
6569,2637,Entrenamiento
6570,2268,Validacion
6571,3071,Entrenamiento
6572,3072,Entrenamiento
6573,2578,Entrenamiento
6574,3073,Entrenamiento
6575,3074,Validacion
6576,3075,Validacion
6577,3076,Prueba
6578,3003,Entrenamiento
6579,3077,Prueba
6580,1981,Entrenamiento
6581,3078,Entrenamiento
6582,3079,Entrenamiento
6583,2917,Prueba
6584,1998,Entrenamiento
6585,3080,Entrenamiento
6586,2169,Entrenamiento
6587,2140,Entrenamiento
6588,3081,Entrenamiento
6589,2350,Validacion
6590,3082,Entrenamiento
6591,3083,Entrenamiento
6592,2197,Validacion
6593,3084,Entrenamiento
6594,3085,Prueba
6595,3086,Entrenamiento
6596,2120,Entrenamiento
6597,3087,Entrenamiento
6598,3088,Entrenamiento
6599,3089,Validacion
6600,3090,Prueba
6601,2316,Validacion
6602,276,Entrenamiento
6603,2234,Entrenamiento
6604,3091,Entrenamiento
6605,3092,Entrenamiento
6606,3093,Entrenamiento
6607,3094,Entrenamiento
6608,3095,Entrenamiento
6609,3008,Prueba
6610,3096,Entrenamiento
6611,3097,Entrenamiento
6612,3098,Prueba
6613,3099,Entrenamiento
6614,3100,Validacion
6615,3101,Validacion
6616,596,Validacion
6617,3102,Entrenamiento
6618,3103,Validacion
6619,2270,Entrenamiento
6620,3104,Entrenamiento
6621,3105,Prueba
6622,3106,Validacion
6623,3107,Prueba
6624,3108,Entrenamiento
6625,1480,Validacion
6626,3109,Entrenamiento
6627,3110,Entrenamiento
6628,3111,Entrenamiento
6629,2356,Entrenamiento
6630,3112,Entrenamiento
6631,3113,Entrenamiento
6632,3114,Entrenamiento
6633,3115,Entrenamiento
6634,3116,Entrenamiento
6635,3117,Entrenamiento
6636,942,Entrenamiento
6637,3118,Entrenamiento
6638,3119,Validacion
6639,3120,Entrenamiento
6640,3121,Validacion
6641,3122,Entrenamiento
6642,3123,Entrenamiento
6643,3124,Entrenamiento
6644,3125,Validacion
6645,3126,Validacion
6646,3127,Entrenamiento
6647,588,Entrenamiento
6648,3128,Entrenamiento
6649,3129,Prueba
6650,3130,Prueba
6651,3131,Entrenamiento
6652,3132,Prueba
6653,3133,Entrenamiento
6654,3134,Entrenamiento
6655,3135,Entrenamiento
6656,2546,Entrenamiento
6657,3136,Entrenamiento
6658,3137,Entrenamiento
6659,3138,Entrenamiento
6660,3139,Entrenamiento
6661,2652,Entrenamiento
6662,2779,Entrenamiento
6663,2023,Entrenamiento
6664,3140,Entrenamiento
6665,3141,Entrenamiento
6666,215,Entrenamiento
6667,3142,Prueba
6668,3143,Prueba
6669,3144,Entrenamiento
6670,3145,Prueba
6671,3146,Entrenamiento
6672,3147,Entrenamiento
6673,2508,Entrenamiento
6674,3148,Entrenamiento
6675,3149,Prueba
6676,2768,Entrenamiento
6677,3150,Entrenamiento
6678,3151,Entrenamiento
6679,3152,Entrenamiento
6680,3153,Prueba
6681,3154,Entrenamiento
6682,942,Entrenamiento
6683,3155,Entrenamiento
6684,3156,Entrenamiento
6685,3157,Entrenamiento
6686,3155,Entrenamiento
6687,3158,Validacion
6688,126,Entrenamiento
6689,2931,Entrenamiento
6690,3159,Entrenamiento
6691,3160,Entrenamiento
6692,3161,Entrenamiento
6693,596,Validacion
6694,3162,Prueba
6695,2036,Entrenamiento
6696,3163,Validacion
6697,2747,Entrenamiento
6698,3164,Entrenamiento
6699,3165,Prueba
6700,3166,Prueba
6701,3167,Entrenamiento
6702,3168,Entrenamiento
6703,2366,Entrenamiento
6704,3169,Entrenamiento
6705,3170,Entrenamiento
6706,3048,Validacion
6707,3171,Entrenamiento
6708,3172,Entrenamiento
6709,3173,Entrenamiento
6710,3174,Entrenamiento
6711,3175,Entrenamiento
6712,3176,Entrenamiento
6713,3177,Entrenamiento
6714,3178,Entrenamiento
6715,3179,Entrenamiento
6716,3180,Entrenamiento
6717,3181,Prueba
6718,3182,Validacion
6719,3183,Entrenamiento
6720,3184,Prueba
6721,3185,Validacion
6722,2356,Entrenamiento
6723,2981,Entrenamiento
6724,3186,Entrenamiento
6725,3187,Validacion
6726,3188,Entrenamiento
6727,890,Entrenamiento
6728,3189,Entrenamiento
6729,3190,Entrenamiento
6730,3191,Entrenamiento
6731,2719,Entrenamiento
6732,3088,Entrenamiento
6733,3192,Entrenamiento
6734,3193,Entrenamiento
6735,3117,Entrenamiento
6736,3194,Validacion
6737,3195,Validacion
6738,2064,Entrenamiento
6739,3196,Validacion
6740,3197,Validacion
6741,2832,Entrenamiento
6742,3198,Entrenamiento
6743,3199,Entrenamiento
6744,3200,Entrenamiento
6745,3201,Entrenamiento
6746,3202,Entrenamiento
6747,3203,Entrenamiento
6748,3204,Entrenamiento
6749,3205,Entrenamiento
6750,3206,Entrenamiento
6751,3207,Entrenamiento
6752,3208,Entrenamiento
6753,3209,Entrenamiento
6754,3210,Entrenamiento
6755,3211,Validacion
6756,3212,Entrenamiento
6757,3213,Entrenamiento
6758,3214,Validacion
6759,3215,Entrenamiento
6760,3216,Entrenamiento
6761,3217,Entrenamiento
6762,3218,Entrenamiento
6763,3219,Entrenamiento
6764,3220,Entrenamiento
6765,2497,Entrenamiento
6766,553,Validacion
6767,3221,Validacion
6768,3222,Entrenamiento
6769,3223,Entrenamiento
6770,3224,Entrenamiento
6771,3225,Entrenamiento
6772,3226,Prueba
6773,3227,Entrenamiento
6774,2897,Entrenamiento
6775,3228,Entrenamiento
6776,3229,Entrenamiento
6777,2194,Entrenamiento
6778,3093,Entrenamiento
6779,3230,Entrenamiento
6780,2138,Validacion
6781,3231,Entrenamiento
6782,3232,Entrenamiento
6783,3233,Entrenamiento
6784,3234,Entrenamiento
6785,3235,Entrenamiento
6786,336,Validacion
6787,3236,Entrenamiento
6788,3237,Prueba
6789,3238,Entrenamiento
6790,3239,Entrenamiento
6791,3240,Validacion
6792,2448,Entrenamiento
6793,2725,Entrenamiento
6794,2270,Entrenamiento
6795,2609,Prueba
6796,3241,Entrenamiento
6797,3242,Entrenamiento
6798,3243,Entrenamiento
6799,2658,Validacion
6800,3244,Entrenamiento
6801,3245,Prueba
6802,3246,Entrenamiento
6803,3247,Prueba
6804,3248,Validacion
6805,3249,Entrenamiento
6806,3250,Entrenamiento
6807,3251,Entrenamiento
6808,3252,Prueba
6809,3253,Validacion
6810,3254,Entrenamiento
6811,3255,Entrenamiento
6812,3256,Entrenamiento
6813,3122,Entrenamiento
6814,1998,Entrenamiento
6815,3257,Entrenamiento
6816,3258,Entrenamiento
6817,3259,Validacion
6818,3260,Validacion
6819,3261,Entrenamiento
6820,3262,Entrenamiento
6821,3263,Validacion
6822,3264,Entrenamiento
6823,3265,Entrenamiento
6824,3266,Entrenamiento
6825,3267,Entrenamiento
6826,3268,Prueba
6827,3269,Prueba
6828,201,Entrenamiento
6829,3270,Entrenamiento
6830,2480,Prueba
6831,3271,Entrenamiento
6832,2947,Entrenamiento
6833,3272,Entrenamiento
6834,3273,Entrenamiento
6835,3274,Validacion
6836,3275,Entrenamiento
6837,3276,Entrenamiento
6838,3277,Entrenamiento
6839,3278,Entrenamiento
6840,2077,Validacion
6841,3279,Entrenamiento
6842,3280,Entrenamiento
6843,2846,Entrenamiento
6844,3281,Entrenamiento
6845,3282,Prueba
6846,3283,Entrenamiento
6847,2705,Validacion
6848,3260,Validacion
6849,2788,Entrenamiento
6850,3284,Entrenamiento
6851,2472,Entrenamiento
6852,3285,Validacion
6853,2662,Validacion
6854,3286,Prueba
6855,3287,Entrenamiento
6856,2234,Entrenamiento
6857,3288,Entrenamiento
6858,3289,Entrenamiento
6859,2401,Entrenamiento
6860,3290,Prueba
6861,3291,Entrenamiento
6862,3166,Prueba
6863,2383,Entrenamiento
6864,3292,Entrenamiento
6865,3293,Entrenamiento
6866,2925,Validacion
6867,2601,Entrenamiento
6868,3294,Entrenamiento
6869,3295,Validacion
6870,3296,Validacion
6871,2128,Entrenamiento
6872,2724,Entrenamiento
6873,3297,Prueba
6874,3298,Entrenamiento
6875,3299,Entrenamiento
6876,3300,Entrenamiento
6877,507,Validacion
6878,3301,Entrenamiento
6879,3302,Entrenamiento
6880,3303,Prueba
6881,3304,Entrenamiento
6882,2657,Entrenamiento
6883,3305,Entrenamiento
6884,3306,Prueba
6885,2767,Entrenamiento
6886,3307,Entrenamiento
6887,3308,Prueba
6888,3309,Prueba
6889,3310,Entrenamiento
6890,3311,Prueba
6891,2339,Validacion
6892,3312,Entrenamiento
6893,3313,Prueba
6894,3314,Entrenamiento
6895,2911,Entrenamiento
6896,3315,Entrenamiento
6897,3316,Entrenamiento
6898,3060,Entrenamiento
6899,3317,Validacion
6900,3318,Prueba
6901,3319,Entrenamiento
6902,3222,Entrenamiento
6903,3320,Entrenamiento
6904,3321,Entrenamiento
6905,2635,Entrenamiento
6906,3322,Entrenamiento
6907,3323,Validacion
6908,2842,Validacion
6909,3223,Entrenamiento
6910,3324,Entrenamiento
6911,2506,Entrenamiento
6912,2478,Entrenamiento
6913,3325,Entrenamiento
6914,3326,Entrenamiento
6915,3327,Entrenamiento
6916,3328,Entrenamiento
6917,2850,Entrenamiento
6918,2373,Entrenamiento
6919,3329,Entrenamiento
6920,2123,Entrenamiento
6921,2200,Entrenamiento
6922,3330,Entrenamiento
6923,2571,Validacion
6924,2711,Entrenamiento
6925,3331,Entrenamiento
6926,3332,Validacion
6927,905,Entrenamiento
6928,3333,Entrenamiento
6929,3334,Prueba
6930,3335,Entrenamiento
6931,3336,Entrenamiento
6932,3337,Prueba
6933,3338,Entrenamiento
6934,3339,Entrenamiento
6935,2663,Entrenamiento
6936,2330,Validacion
6937,3340,Validacion
6938,3228,Entrenamiento
6939,3341,Entrenamiento
6940,3342,Entrenamiento
6941,3343,Entrenamiento
6942,3344,Entrenamiento
6943,3345,Entrenamiento
6944,3155,Entrenamiento
6945,3346,Entrenamiento
6946,3347,Entrenamiento
6947,2643,Entrenamiento
6948,2712,Entrenamiento
6949,3348,Entrenamiento
6950,3349,Validacion
6951,3350,Entrenamiento
6952,2290,Entrenamiento
6953,3351,Entrenamiento
6954,3352,Entrenamiento
6955,3353,Entrenamiento
6956,2820,Entrenamiento
6957,742,Validacion
6958,2618,Entrenamiento
6959,3354,Entrenamiento
6960,2334,Entrenamiento
6961,2551,Entrenamiento
6962,3355,Entrenamiento
6963,3356,Entrenamiento
6964,3357,Entrenamiento
6965,2449,Entrenamiento
6966,3358,Entrenamiento
6967,3359,Entrenamiento
6968,3360,Prueba
6969,2270,Entrenamiento
6970,3361,Entrenamiento
6971,2519,Entrenamiento
6972,2616,Entrenamiento
6973,3362,Entrenamiento
6974,3363,Entrenamiento
6975,3364,Entrenamiento
6976,2270,Entrenamiento
6977,2282,Entrenamiento
6978,3365,Prueba
6979,826,Entrenamiento
6980,3366,Entrenamiento
6981,3367,Entrenamiento
6982,3368,Entrenamiento
6983,3369,Entrenamiento
6984,3370,Entrenamiento
6985,3371,Entrenamiento
6986,3372,Entrenamiento
6987,2662,Validacion
6988,3373,Entrenamiento
6989,3374,Entrenamiento
6990,3375,Validacion
6991,3293,Entrenamiento
6992,3084,Entrenamiento
6993,3376,Entrenamiento
6994,3377,Entrenamiento
6995,2838,Entrenamiento
6996,3378,Prueba
6997,3379,Prueba
6998,3228,Entrenamiento
6999,2612,Entrenamiento
7000,3380,Entrenamiento
7001,3346,Entrenamiento
7002,2090,Entrenamiento
7003,3381,Entrenamiento
7004,3268,Prueba
7005,3382,Entrenamiento
7006,2321,Prueba
7007,3383,Entrenamiento
7008,3384,Validacion
7009,3385,Entrenamiento
7010,2304,Prueba
7011,3386,Validacion
7012,3030,Entrenamiento
7013,2322,Entrenamiento
7014,1981,Entrenamiento
7015,3387,Entrenamiento
7016,2998,Validacion
7017,2552,Entrenamiento
7018,1888,Prueba
7019,3388,Entrenamiento
7020,3150,Entrenamiento
7021,2851,Entrenamiento
7022,3389,Entrenamiento
7023,3390,Entrenamiento
7024,3391,Entrenamiento
7025,3392,Entrenamiento
7026,3393,Prueba
7027,2514,Entrenamiento
7028,3394,Entrenamiento
7029,2751,Entrenamiento
7030,3395,Entrenamiento
7031,3354,Entrenamiento
7032,3396,Prueba
7033,3397,Entrenamiento
7034,2504,Entrenamiento
7035,3398,Prueba
7036,3399,Entrenamiento
7037,3400,Entrenamiento
7038,3401,Entrenamiento
7039,3402,Prueba
7040,3403,Entrenamiento
7041,3404,Validacion
7042,3093,Entrenamiento
7043,3405,Prueba
7044,3406,Entrenamiento
7045,3407,Prueba
7046,3408,Validacion
7047,3409,Validacion
7048,3410,Entrenamiento
7049,3411,Prueba
7050,3412,Entrenamiento
7051,2914,Entrenamiento
7052,2351,Prueba
7053,3413,Validacion
7054,3414,Entrenamiento
7055,3415,Entrenamiento
7056,2787,Prueba
7057,2842,Validacion
7058,2989,Entrenamiento
7059,3416,Entrenamiento
7060,3417,Entrenamiento
7061,3418,Entrenamiento
7062,3419,Entrenamiento
7063,3420,Entrenamiento
7064,3385,Entrenamiento
7065,3421,Entrenamiento
7066,3422,Entrenamiento
7067,3423,Entrenamiento
7068,3424,Entrenamiento
7069,3425,Validacion
7070,2457,Prueba
7071,2249,Entrenamiento
7072,3426,Validacion
7073,2755,Entrenamiento
7074,3427,Entrenamiento
7075,3428,Validacion
7076,3429,Entrenamiento
7077,2404,Validacion
7078,2403,Entrenamiento
7079,3284,Entrenamiento
7080,983,Entrenamiento
7081,3430,Entrenamiento
7082,3431,Prueba
7083,3432,Entrenamiento
7084,2078,Entrenamiento
7085,3433,Validacion
7086,3434,Entrenamiento
7087,3212,Entrenamiento
7088,3435,Validacion
7089,2194,Entrenamiento
7090,2874,Validacion
7091,3436,Entrenamiento
7092,3437,Validacion
7093,3438,Validacion
7094,3439,Entrenamiento
7095,3440,Entrenamiento
7096,3441,Entrenamiento
7097,3442,Prueba
7098,3190,Entrenamiento
7099,3443,Entrenamiento
7100,2740,Entrenamiento
7101,3444,Entrenamiento
7102,3445,Entrenamiento
7103,3446,Entrenamiento
7104,3405,Prueba
7105,3090,Prueba
7106,3447,Entrenamiento
7107,3069,Entrenamiento
7108,2187,Prueba
7109,3448,Entrenamiento
7110,2652,Entrenamiento
7111,3449,Entrenamiento
7112,3450,Entrenamiento
7113,3451,Entrenamiento
7114,3452,Entrenamiento
7115,3453,Entrenamiento
7116,2194,Entrenamiento
7117,3339,Entrenamiento
7118,2453,Entrenamiento
7119,2677,Entrenamiento
7120,3454,Validacion
7121,2339,Validacion
7122,3455,Validacion
7123,3456,Entrenamiento
7124,2433,Entrenamiento
7125,3457,Entrenamiento
7126,3458,Entrenamiento
7127,3459,Prueba
7128,2240,Entrenamiento
7129,3460,Prueba
7130,3461,Entrenamiento
7131,3184,Prueba
7132,3462,Entrenamiento
7133,3463,Entrenamiento
7134,3464,Entrenamiento
7135,2814,Entrenamiento
7136,3438,Validacion
7137,3088,Entrenamiento
7138,3465,Entrenamiento
7139,3304,Entrenamiento
7140,2620,Entrenamiento
7141,2433,Entrenamiento
7142,449,Entrenamiento
7143,3466,Entrenamiento
7144,3467,Validacion
7145,3221,Validacion
7146,3468,Prueba
7147,3030,Entrenamiento
7148,3469,Validacion
7149,2697,Entrenamiento
7150,2961,Entrenamiento
7151,3470,Entrenamiento
7152,3471,Validacion
7153,3472,Entrenamiento
7154,3473,Entrenamiento
7155,1095,Validacion
7156,3474,Entrenamiento
7157,3475,Entrenamiento
7158,568,Prueba
7159,3430,Entrenamiento
7160,3476,Entrenamiento
7161,3477,Entrenamiento
7162,522,Entrenamiento
7163,3478,Entrenamiento
7164,3476,Entrenamiento
7165,3479,Validacion
7166,3480,Prueba
7167,3481,Entrenamiento
7168,3482,Entrenamiento
7169,3483,Prueba
7170,3484,Entrenamiento
7171,3335,Entrenamiento
7172,2658,Validacion
7173,3485,Entrenamiento
7174,3486,Entrenamiento
7175,3020,Entrenamiento
7176,3487,Entrenamiento
7177,2169,Entrenamiento
7178,2903,Entrenamiento
7179,3329,Entrenamiento
7180,3488,Validacion
7181,3489,Entrenamiento
7182,3305,Entrenamiento
7183,3490,Entrenamiento
7184,3491,Prueba
7185,182,Entrenamiento
7186,3044,Validacion
7187,3492,Entrenamiento
7188,3493,Validacion
7189,3494,Validacion
7190,3495,Entrenamiento
7191,3496,Entrenamiento
7192,3497,Validacion
7193,3347,Entrenamiento
7194,3498,Entrenamiento
7195,2987,Entrenamiento
7196,3499,Entrenamiento
7197,3500,Entrenamiento
7198,3501,Prueba
7199,2867,Prueba
7200,3502,Entrenamiento
7201,2988,Prueba
7202,3503,Entrenamiento
7203,3162,Prueba
7204,3504,Entrenamiento
7205,3505,Entrenamiento
7206,3506,Entrenamiento
7207,3507,Entrenamiento
7208,2349,Entrenamiento
7209,2747,Entrenamiento
7210,3508,Entrenamiento
7211,3509,Prueba
7212,3510,Entrenamiento
7213,280,Entrenamiento
7214,3511,Entrenamiento
7215,3512,Entrenamiento
7216,2161,Entrenamiento
7217,3126,Validacion
7218,3513,Entrenamiento
7219,622,Prueba
7220,280,Entrenamiento
7221,3514,Entrenamiento
7222,3515,Entrenamiento
7223,3516,Validacion
7224,3517,Entrenamiento
7225,3518,Entrenamiento
